employee_id,first_name,last_name,email,phone_number,department,position,hire_date,base_salary,bonus,currency,annual_leave_balance,sick_leave_balance,performance_rating,review_period,last_review_date,password_hash,last_login
401,Cindy,Melendez,twashington@jenkins-woods.org,(074)489-0635x633,HR,Manager,15/09/2019,83517.37,9907.81,EUR,19,7,4.87,Q4 2023,07/05/2024,f2a7b7be8b4ec1aae7c139019e132e05a1745924ddc774c552d1781a0db13c82,05/06/2024 23:29
402,Stephanie,Cooper,xmoore@yahoo.com,586-522-7589x3678,IT,Analyst,01/12/2023,72351.94,1647.21,EGP,11,10,1.1,Q4 2023,29/03/2024,003e19c57f3065ac482352012fa60017bbf05de950cb9aab04061fd37462aed1,12/08/2024 9:10
403,Tracy,Martin,stewarttyler@johnston.com,330-910-0597x2336,Sales,Manager,08/05/2016,78539.78,9678.06,USD,15,11,3.79,Q1 2024,30/06/2024,3f61c1f0c8ca8330a4044c9e24c7285f4f5238ceabfe01452416e8c43d2ad5fc,05/06/2024 2:29
404,Ashley,Brady,prestonnicholas@hotmail.com,(389)181-5508x18893,Finance,Executive,05/01/2017,37329.62,5882.86,EUR,21,4,4.71,Q3 2024,27/07/2024,8e80d7d8f54beea52c3e310cac1ac0b09979a56eccd56a2a79aa93f6bf4a3d15,24/03/2024 6:30
405,Jeremy,Anderson,payneabigail@jones.org,+1-975-908-8542x4241,IT,Engineer,13/08/2017,63358.41,4792.65,USD,19,10,3.08,Q1 2024,05/04/2024,28970d4b1ab119e75308a25129c30c073be572cc6b8eb48d9eb065d3da8d664d,19/02/2024 3:17
406,Alyssa,Massey,kmurray@yahoo.com,071.006.8113,Sales,Coordinator,18/10/2014,62026.33,2980.42,EGP,16,12,4.42,Q4 2023,01/01/2024,0401080a233bb664651776319e119d96584844f4d059a93b5e69b791dedbb328,31/07/2024 19:38
407,Martin,Norris,rebeccamitchell@malone.info,001-170-539-4984x924,Marketing,Engineer,30/12/2016,68370.11,4570.02,EUR,22,15,2.08,Q1 2024,28/03/2024,fa6aa317378e24c0285e9867bc303497a7deb4698aa7f2d2feed5454eec50845,01/07/2024 8:46
408,Andrew,Stevenson,juan29@gmail.com,001-339-464-4144x0411,IT,Engineer,26/07/2018,104797.88,2715.61,EUR,4,4,3.06,Q4 2023,20/03/2024,547e6d05fbf1a10d51fd813feb219f56ee690f051cfcd0ae2bb53eae27fa1d49,30/08/2024 14:20
409,Brianna,Wallace,matthewwilson@moore.com,001-614-937-0900x2651,Sales,Executive,19/11/2017,76982.57,9428.17,USD,23,9,1.67,Q1 2024,05/05/2024,8da5336b1a31342a481b659fee566a9485dac2f27d2dcb27ffadd3625441a16d,22/01/2024 19:14
410,John,Ramirez,evansrobert@donaldson.biz,968.667.0707x949,Marketing,Analyst,01/05/2018,64978.14,1966.07,USD,22,2,4.6,Q3 2024,01/04/2024,552e62a097f39098d2a8771f1a042499f753e97607ce19198a089760a0c55ffe,20/01/2024 8:40
411,Nicole,Mckee,peterfuller@yahoo.com,918-138-1058,Sales,Coordinator,26/04/2018,52254.79,4315.09,EUR,3,2,3.38,Q3 2024,04/07/2024,311c6494c197579f8b53aa045537b6a29cef0567b01121ebe55a8359116e58e1,11/06/2024 13:12
412,Emily,Giles,williamsryan@wheeler-wade.com,-5213,Sales,Executive,16/07/2015,44872.26,7063.9,USD,11,8,2.46,Q3 2024,28/06/2024,f91c4076e6f2f3816eabad69f7d99146efa2276f57908b7519237c43becb9eed,05/05/2024 0:54
413,Eric,Wells,brandon99@yahoo.com,8362963101,Sales,Manager,07/09/2020,88747.35,9871.03,EGP,19,9,1.46,Q4 2023,13/06/2024,e3c3cd54c7a1e34d59b3f7786a7cb64a7bbbd1b8051168634fae3e3d6b69c323,24/02/2024 14:08
414,Edward,Miranda,cynthiarichard@gmail.com,+1-035-765-7698x380,HR,Analyst,23/05/2024,49593.88,2676.64,EUR,0,15,3.23,Q2 2024,05/05/2024,d3fd8ab46c858a19ff7316ee0d018bc1dfbe915cb9b53c80f098768a8395baf5,18/09/2024 22:16
415,Christopher,King,beardlindsay@gillespie-beck.biz,038.445.5022x67764,IT,Executive,14/10/2017,80528.8,3464.43,EGP,17,0,4.06,Q1 2024,17/09/2024,51f3e1411e12e7383769f89bb8dfdc2b86466c85c04ab6e041b2e752b0f93aeb,19/01/2024 11:12
416,Xavier,Casey,bradydorothy@anderson.info,643-890-4980x275,HR,Analyst,21/12/2016,34808.62,8504.07,USD,21,15,1.48,Q3 2024,10/09/2024,cc8923ff973c51621d7cc2979a8bf3a60585972b90a4c5c4dbb3a2a8edabf691,22/01/2024 16:45
417,Gary,Kline,myerschristine@gmail.com,061-432-2976x407,HR,Analyst,13/07/2015,76239.65,3429.72,EGP,12,4,3.11,Q4 2023,28/05/2024,ccfc8a59858ad55903f48bea2cd0476cdd9b486b311a41c57ef23fe6e8e4a4a9,26/06/2024 15:32
418,Susan,Holt,john25@hotmail.com,(569)323-9675,Sales,Analyst,23/10/2016,117872.18,2190.79,EUR,6,1,4.63,Q1 2024,26/02/2024,b4ade0526a6857735c34727ca5860c4afac84071249ab8f33dcf75d0e0328133,21/01/2024 10:25
419,Stephanie,Hall,michaelmorrow@aguilar-combs.info,+1-839-743-9310x9572,HR,Manager,14/11/2021,96575.24,3493.06,USD,3,13,3.59,Q4 2023,09/07/2024,3fb8e8717462dda6320b13d0c45df27f1b177497ca507a196ea0d3ff8a568eb4,06/07/2024 11:13
420,Heidi,York,patricia14@yahoo.com,(360)967-1697,HR,Manager,10/06/2021,91793.31,2969.83,EGP,11,12,3.03,Q3 2024,25/07/2024,ac52bce9f574362ad05da5677ccb3a7b7f7771757fd29b21820a429c9b3e552f,28/07/2024 12:32
421,Michael,Brown,ebailey@yahoo.com,8326252763,HR,Analyst,16/05/2023,99271.67,5511.54,EGP,24,13,3.47,Q2 2024,31/03/2024,1266fa391043d6fa7e2dc1783184127d777f835c0d4b7baffbd4c8738c719cd9,21/09/2024 7:33
422,Anthony,Stevens,dboyd@daniels.net,041.141.9276x720,HR,Coordinator,06/10/2019,82932.24,8126.46,USD,3,8,2.23,Q1 2024,21/02/2024,258a8d7d3b754562e53dcf767e54a70d0df7983cd22271668dd4aaffce9cbac4,11/02/2024 9:08
423,Matthew,Murphy,arnoldkaren@cruz.biz,001-783-538-7068,Marketing,Coordinator,15/11/2015,78526.18,8675.78,EUR,10,5,1.49,Q4 2023,24/08/2024,afeeebfcc3f7b96aee69ff4ed0e294283f01d596c3e949af6f4d9f6eadd7ac6c,02/10/2024 9:10
424,Thomas,Nelson,nholmes@hotmail.com,(698)944-5725,Marketing,Coordinator,13/03/2022,82393.97,2936.35,EUR,13,13,4.6,Q4 2023,21/05/2024,db2b0363ef6f11cde4ff3ea01b0466700e13e83691371a24bda668837babf82f,05/09/2024 20:20
425,Meghan,Vargas,owoodard@durham-barnes.biz,924-007-4362x13721,IT,Analyst,15/06/2017,43105.3,8592.01,EUR,24,8,1.96,Q4 2023,15/03/2024,bf3c78967f8b2275fe54c91623c4e76d543d85a078c6e35e24ea50c983afd926,07/08/2024 16:45
426,Bobby,Vazquez,wwalter@gmail.com,436-990-9957,Sales,Coordinator,27/04/2021,80133.18,7332.18,USD,2,10,4.21,Q1 2024,29/05/2024,3665fd532a09189b73d66e478c7319ef4f57d4560255b983801c1d1247f245cf,12/02/2024 23:24
427,Patricia,Vargas,aaron48@ramos.com,4264296295,Sales,Coordinator,07/02/2016,110519.1,2885.75,EGP,20,9,1.27,Q4 2023,19/04/2024,0ca135701d1e55e1cdad95be0e5782d0f079009bfab865dac6e64e4e88109062,24/05/2024 5:41
428,Marcus,Williams,hilleric@johnson-gordon.com,001-115-953-7783,Sales,Coordinator,29/07/2019,60479.15,6396.24,EUR,27,3,3.02,Q3 2024,23/01/2024,86bef93c6330598ce725736a18b40bead62cc76417332ade15b007a16a8758a2,02/03/2024 22:47
429,Melissa,Ramos,herbertlittle@alvarez.biz,+1-304-442-6980x256,Sales,Manager,27/12/2015,97669,1054.14,USD,3,9,4.69,Q4 2023,07/09/2024,1fcf7776e914c7df4c3d60b354ee7e18a52c798fca7c174ef54f72a74aa40071,13/09/2024 9:05
430,Cassandra,Galvan,zhaynes@smith.com,5901475315,Marketing,Manager,31/08/2021,98279.61,2171.32,USD,18,4,1.41,Q3 2024,13/07/2024,d31b7ef62350b47d291e4854657537066d7439f1c159b36bc2d6de9a5ebd646d,27/04/2024 21:15
431,Reginald,Wells,ibush@yahoo.com,042.159.4144,HR,Executive,29/03/2020,30171.36,5958.48,USD,7,12,1.56,Q2 2024,25/03/2024,fc1578965f906bf71281ff42f3fc654d4fc0fb35f7c6da177fd751337a1ed52d,08/02/2024 3:54
432,Juan,Goodwin,cindylopez@cook-sanders.biz,125.337.3550x0687,IT,Executive,26/08/2024,118938.95,6583.96,EUR,17,15,1.4,Q4 2023,23/06/2024,e7413f792b8f0a34efc0b278fc2181c3a9e2644ea77dc78121ddb4a39b82eb20,29/01/2024 16:35
433,Vanessa,Herman,michaelvaughn@gmail.com,416.119.6287x1543,Marketing,Coordinator,01/05/2020,87267.21,5300.11,EUR,5,1,3.39,Q4 2023,06/02/2024,de43be620edfa948a9eab268997d41b4be9944c326213a487f394bcf102aea25,02/10/2024 0:22
434,Natalie,Flores,nataliegoodman@gmail.com,001-659-624-0611x933,HR,Coordinator,09/01/2019,91344.38,3345.54,EGP,8,12,1.62,Q1 2024,11/02/2024,02a42bcb6af4e83df883018e54da0fb18a82b086021188f89343d633c80f8ab4,26/02/2024 1:41
435,Daniel,Morrison,lorivargas@wolfe.com,2927985670,Finance,Coordinator,18/02/2019,36567.17,1862.15,USD,6,12,3.63,Q2 2024,02/03/2024,6e7813f49b80294a176740df9d4491aafac2576b92a2f468fea1f7d6d322dd12,04/01/2024 4:49
436,Steven,Campbell,kaitlynlynch@sanchez-tate.com,001-095-158-9989x10055,Marketing,Executive,19/10/2023,61638.73,4609.13,USD,7,11,3.28,Q3 2024,03/10/2024,e85e5d9f2b21687c3fb180603a3be6941e1777521cf6f22b4fe67628b037da12,12/03/2024 0:36
437,Jamie,Butler,dblackburn@gmail.com,001-684-000-1324,IT,Engineer,31/01/2024,32874.03,4462.03,EGP,25,2,2.15,Q1 2024,03/07/2024,830574bf1559526cbd440bd02465d5858a682f9bfc5aaadf8cef7d1776815c9d,24/05/2024 5:38
438,Joann,Weiss,basslisa@randall.biz,055.706.5262,Finance,Manager,29/04/2022,86186.29,7577.14,EUR,14,3,2.98,Q2 2024,15/04/2024,b52a44cc4859b914841f360d9abfe3de92f4c360563e97cc2d2dd538c778a6aa,09/01/2024 12:06
439,Gary,Dougherty,stephanie96@cain-villarreal.biz,001-519-597-7849x1844,Finance,Executive,05/08/2020,32127.72,1490.79,USD,18,10,1.27,Q4 2023,01/10/2024,51cb4364833efa62614ba80a4f427d49c8f367cbb71108b5b9bee32211474e9c,16/03/2024 14:10
440,Michael,Phillips,williamroy@bell-baker.com,(082)832-0525,Marketing,Analyst,14/07/2018,115860.18,1485.45,EGP,12,1,4.4,Q2 2024,13/06/2024,6b06797f2a458e87003c8b8db3688fb4dd83b962513b2f861b964797b0bf3eff,04/02/2024 22:28
441,Joseph,Mcgee,brittney44@hotmail.com,(215)949-0727x8104,Finance,Analyst,27/10/2014,68304.19,4709.08,USD,15,4,1.71,Q1 2024,05/06/2024,06614d09c4c379ef6354e2c5c36f5114af55126ca3ac8e03da25e1d3d820c0c8,31/03/2024 3:28
442,Philip,Goodman,martinezcassidy@yahoo.com,(357)381-0503x800,Sales,Analyst,04/01/2019,41010.66,8412.79,USD,8,7,3.02,Q3 2024,20/07/2024,1b524aee9cb22d9b65682b40163c71b7319f1f870d6d2186f81d272b00d83832,05/08/2024 22:17
443,Jackson,Tyler,carolynwilliams@hotmail.com,(237)956-0708x06984,IT,Coordinator,06/05/2022,64312.41,2098.93,EGP,7,5,1.96,Q2 2024,04/09/2024,3245ff700b7e218b10080ed900b92de6d43dde9acf630d5f22852b5cde0e6ffd,23/08/2024 17:50
444,William,Butler,ssmith@hotmail.com,072-827-8037,Marketing,Executive,05/03/2022,53221.51,3608.24,USD,2,11,3.63,Q3 2024,01/02/2024,fbc0ccd1dfbd865daad9208dbc70922cb73483ed2128ebfcaaf35d9a389d0391,20/08/2024 20:39
445,Rachel,Parks,matthewbishop@hotmail.com,6630764386,IT,Executive,27/02/2023,89820.52,8838.05,USD,10,11,3.19,Q3 2024,03/04/2024,b770bcbef00e9a9478c7d4604abba1b906b21658f9cae0d2c3f750777217f499,28/01/2024 0:23
446,Katherine,Williams,christopher13@hotmail.com,(941)403-0122x8167,HR,Coordinator,19/12/2021,59782.36,3156.78,EUR,3,9,1.71,Q1 2024,28/05/2024,e4d9a7ec9e6571ae14439248174b9bdba4edee2321ad98a4313075642c6773a5,18/02/2024 11:06
447,Heather,Trevino,scottcunningham@boyle-kelly.com,001-011-183-6845x93913,Sales,Coordinator,27/10/2017,77930.24,5824.23,USD,14,1,2.04,Q3 2024,21/02/2024,36d4ebc48b90e45a2ac5d47fab520d7045f4b86589ce6edcef7bea36eb3ec5d3,09/02/2024 17:06
448,Kelli,Porter,mirandaanderson@frank-franklin.info,(284)706-5640x932,HR,Coordinator,26/08/2016,53205.99,3131.69,USD,23,14,1.65,Q2 2024,16/05/2024,9c1eb88da923dc9d17b7aa45d750c1f2cb701dce4d7f32715fe4754c6d41d10e,16/08/2024 3:00
449,Audrey,Alvarado,tmiller@hotmail.com,421.348.2107x6066,Sales,Engineer,02/09/2022,61295.05,1114.56,EUR,0,0,4.09,Q1 2024,06/04/2024,8ed047db272b0c115e364d3ccafb251edc8cdefe92a09332195cda868f3817be,05/09/2024 19:23
450,Chelsey,Collins,jessicagarrison@gmail.com,+1-277-151-0327x407,Sales,Manager,24/04/2017,56781.98,1378.82,EUR,28,15,2.09,Q2 2024,26/05/2024,a87767ec2da7c2f51746d36be560c437599f83cbbe477aad322a8f787f5d00c7,03/05/2024 0:40
451,Krista,Gibson,bowenamy@grimes.com,(443)169-2657x8511,Marketing,Coordinator,16/02/2018,47407.1,5168.04,EGP,11,9,4.17,Q4 2023,05/01/2024,2a5d958848c7140e44dd9a69057d2ed95c3b3b39d49ffa562182b8b3eff51742,15/03/2024 13:38
452,Cindy,Lawson,lori21@hotmail.com,+1-572-055-3663x953,HR,Executive,06/07/2015,53413.73,8985.34,USD,22,6,4.2,Q2 2024,19/05/2024,c76e2b5017a928eb1695d802a799d3b708e7e9a935a9ddb53cceac1026893828,17/01/2024 2:59
453,Ashley,Smith,timothy08@williams.com,001-573-528-2290x331,Finance,Executive,18/09/2016,37180.96,3936.27,USD,25,10,1.97,Q4 2023,23/04/2024,2469947dbce20d67a8bf81b68f858432cb0ff0bc84f72bf27a024e681c03707a,01/07/2024 23:15
454,Benjamin,Smith,shieldsvictoria@gmail.com,(833)959-5279,Finance,Engineer,09/10/2020,82331.09,8444.05,EGP,19,2,2.62,Q3 2024,04/07/2024,0d5a9f79a1afb1bf301a52c496301a42d06428394d101f843714aa546f5c9d23,19/09/2024 15:58
455,Kyle,Trujillo,molinajason@smith-lewis.com,+1-360-734-0856x794,Sales,Executive,08/11/2019,118254.66,2792.42,USD,14,13,1.16,Q4 2023,01/03/2024,16e042e102d77325524f8de2fb63a7ff4bfe8aecbdb3b07e1d0101bb69fa94a3,17/01/2024 6:24
456,Amy,Gonzales,adamhendricks@salinas-krueger.com,9893921129,Sales,Coordinator,30/10/2020,112343.59,2233.88,USD,21,9,1.95,Q1 2024,28/05/2024,27fef6150b9e66ecd424839e14c55ceaae9beeafb6b42221810c81824c7ff3c9,05/09/2024 22:23
457,Lori,Yu,amcbride@jones-cruz.biz,254-212-4036x3490,Finance,Executive,10/11/2017,66806.88,3229.59,USD,19,13,3.48,Q1 2024,16/08/2024,02f39f9d3ab69df6ccba4777ad261d091e12ddb10d7cf5e31f89390b3dc87186,09/01/2024 8:05
458,Linda,Finley,adam71@yahoo.com,774.043.2434x024,Sales,Coordinator,14/08/2018,82766.13,2770.67,EUR,5,14,4.55,Q3 2024,16/09/2024,1f11d595105a610c682cf869944d1d87bd2ac020ddebc10b468bbe0566905bca,16/05/2024 16:45
459,Shawn,Gordon,jtaylor@hotmail.com,667-794-2808x5819,IT,Engineer,20/10/2016,43802.48,6943.56,USD,9,5,3.05,Q4 2023,25/02/2024,622957b412740a9e5e3df904a022e3a8d407734207a79cc3a3e3fba8f85fb015,03/03/2024 23:17
460,Mark,Wilson,melinda03@gmail.com,585-686-9899x0385,Marketing,Analyst,22/09/2019,73497.13,9758.41,USD,23,10,1.23,Q1 2024,19/08/2024,bec9131d63fa53d4847692e4f9fe506bdaff2d61f2560e315671a725bf90bc46,09/01/2024 14:34
461,Michael,Wilson,pughmonica@hotmail.com,(137)980-4140,IT,Coordinator,17/08/2016,58163.65,3325.22,USD,14,14,3.24,Q3 2024,24/05/2024,0cbebc2a0f7e9332746273f9c105168206fde7b24236f68b98391bf4cf25770a,18/05/2024 0:19
462,Chase,Mcclure,david36@yahoo.com,001-455-096-7678x0816,Sales,Engineer,29/04/2020,53341.7,7460.71,EGP,15,5,4.69,Q2 2024,12/01/2024,544162d8c2371ba4e2173e46188073f986c448977ecce12d843936ec44f88b24,13/09/2024 17:02
463,Jennifer,Bates,bradleyturner@gmail.com,001-798-587-4342,IT,Coordinator,19/03/2022,86080.76,4327.33,EUR,15,6,3.37,Q2 2024,08/04/2024,bb7e1ccedadb9fa0f0eb72af9e450931a60e24a0d1db03ab4608c2781ef91e87,13/08/2024 4:55
464,Brandon,Ponce,arthurfigueroa@jones-gonzalez.biz,5124593946,HR,Executive,16/02/2017,33635.92,3966.9,USD,13,4,1.03,Q3 2024,05/01/2024,1631920a075896ce3c3b55c1ffe168ff5e68e69957bee4257ff1a917f99eb0a9,18/01/2024 21:06
465,Scott,Gates,ncross@crosby-proctor.biz,395-070-4713x43914,Sales,Executive,12/12/2015,105640.15,8696.02,USD,4,11,3.51,Q2 2024,12/05/2024,b7987989878eb9fe22c88117582e15e4792e5757785158829a2ec8edd35dee0e,15/09/2024 10:20
466,Mary,Bryant,steven12@hotmail.com,795.123.4779,Marketing,Analyst,16/06/2020,32229.68,2356.67,USD,5,1,4.63,Q4 2023,19/02/2024,9d62ea010441a7011ffb3e5d7e4ca99e24693646ead3615cce768e3e8725e113,04/10/2024 5:16
467,Eddie,Leblanc,erika17@hotmail.com,(010)294-9286x7569,Marketing,Executive,16/02/2018,115983.67,8623.44,EUR,10,8,1.35,Q3 2024,16/09/2024,da043678220d1826bd7836e603374e4c889e6f0e582feb659fff3fea0abb41f8,08/07/2024 3:59
468,John,Davis,krivera@gmail.com,(668)102-7696,IT,Executive,28/09/2024,95186.93,8916.32,EUR,27,13,1.47,Q1 2024,23/06/2024,4e58a8f26cc051d48d14be9455b3469db5d489dcb18d92c9338d552b1c539ba0,14/01/2024 3:00
469,Mary,Phillips,asmith@ortiz.com,9804068792,IT,Executive,02/02/2024,86128.5,9677.72,USD,30,2,4.42,Q3 2024,18/02/2024,c49fea7571adcf5189409082123419ebff3a47906e30518af7ba8d95f86a40b3,26/06/2024 22:55
470,Lindsey,Stokes,eric60@yahoo.com,(259)339-8743x4473,Sales,Analyst,10/10/2023,79286.23,6567.74,EUR,25,1,4.37,Q4 2023,01/04/2024,f7d0a9e38333259c4cf2f31e48c6d965cb2cfac654647d544b85aa21671aabac,16/01/2024 18:14
471,Natalie,Phillips,jimenezkayla@gmail.com,001-805-212-2219,IT,Manager,12/03/2018,32862.71,6457.2,USD,21,12,2.88,Q4 2023,08/04/2024,be3f738ee1ae4deacde85a49490df3db53f76761403200f30c25900d9f5e05ba,03/04/2024 11:27
472,Cindy,Daniels,taylorhines@williams-dunn.com,048.629.1705x6269,Sales,Analyst,21/07/2024,104492.6,2051.87,EUR,15,11,1.5,Q2 2024,12/05/2024,632dcaf522a5b029b76f6830f77d6d18310af2d2a2d00ad847cf5d0482b5be19,24/06/2024 13:59
473,Catherine,Moses,martinelizabeth@yahoo.com,929.362.6096,HR,Coordinator,14/12/2019,77527.83,7401.93,EUR,6,10,2.1,Q4 2023,20/06/2024,6c9683ffb064d2028a6bebc90405493857fd6ebb40077a391406802e7c039f0f,15/03/2024 12:05
474,Benjamin,Jones,mccoymark@monroe.info,(931)127-1807,Marketing,Manager,03/02/2020,118851.55,9439.66,EUR,9,9,4.87,Q4 2023,07/07/2024,8a73caf63c159a8263aad1624b8919316259f2d686d26a0ef414bf81f2f9d9e3,12/02/2024 16:29
475,Jaime,Brooks,martinsteven@lloyd-johns.com,001-185-667-8764x4557,Marketing,Manager,11/10/2020,78663.12,3458.55,USD,1,2,4.69,Q4 2023,21/04/2024,9fed7f7e9edb114335d2767436d18432b0be80d75cf3f62d4bd53e0a0cac3f97,17/02/2024 1:03
476,Lindsay,Wang,xwest@hotmail.com,+1-516-126-6157x96158,Sales,Manager,23/12/2016,80966.77,1384.47,EUR,5,3,1.52,Q3 2024,19/02/2024,edd057ccaaef81091fc0ba795e3bf393c5166cbb3e098d0f5b09dd2b477c9cc4,30/06/2024 4:15
477,Tina,Walter,hansenchristina@hotmail.com,001-351-536-1809x922,HR,Manager,06/04/2023,57182.9,7178.72,EGP,20,15,4.02,Q1 2024,10/07/2024,7f2e7831a7bc6398a8b854660320305d98e7f1554fd676efdef89e99c2dfbb50,10/07/2024 10:53
478,Donald,Stewart,gregory41@ward.net,131-993-3938,HR,Engineer,10/02/2018,53155.44,2810.05,USD,8,7,3.5,Q4 2023,31/01/2024,c1b8de4d2925e7c9e2bd72976602861c2ce813f78f0d9b3657031cbf6666973a,09/08/2024 12:09
479,Sean,Wise,martintanner@yahoo.com,9325097376,Finance,Coordinator,31/01/2015,72152.07,3476.99,EUR,12,10,4.24,Q1 2024,01/10/2024,af3ddaedcffbffeca4a4e8b61f4e3a986b6938d44d7a253d0b123c1c52e75305,13/06/2024 18:12
480,Alan,Hernandez,brian05@combs.net,(025)977-3611,Marketing,Coordinator,15/12/2019,34880.54,2309.41,EUR,2,5,3.54,Q4 2023,24/07/2024,5cb7580b9ec71ffe717793c0822d107a855f9656e53aee6f6a1a63b534c86a86,07/07/2024 15:20
481,Elizabeth,Moody,jason79@yahoo.com,(234)099-4271,IT,Coordinator,14/01/2022,67131.04,3324.01,EGP,21,11,4.36,Q2 2024,14/08/2024,fef39dd61b0dcaa260fa937b75077b36a1ae3da0e4c08722d626eb6aea5d18f8,30/06/2024 22:42
482,James,Martinez,audrey80@hotmail.com,812-796-4568,Marketing,Analyst,09/04/2015,64112.97,3031.18,EGP,11,11,2.69,Q4 2023,18/09/2024,e0e90bf4f73ea413f8b1c82b7e6e6d8b9da6c476b59bb1bf4689bb8c985b268b,31/05/2024 17:32
483,Stephen,Levine,larry06@lee.info,-9963,Finance,Coordinator,01/10/2018,110780.61,3012.69,EUR,4,3,2.81,Q2 2024,06/09/2024,f1daf3bad9752c5eed0e855bc884f59d305e2f11a1d97803469a457c8ed3a945,12/08/2024 3:28
484,Jennifer,Lopez,christopherchavez@gmail.com,(899)163-1748x25843,Marketing,Coordinator,18/07/2016,94249.3,5288.32,EUR,3,6,3.66,Q1 2024,08/09/2024,fc9a8390e4fe4842892d280e148c992f59f39c2b9c98370c1196ac5da0d565e1,21/03/2024 5:54
485,Diane,Thomas,marymontes@hotmail.com,+1-778-316-7806x653,Marketing,Manager,20/10/2019,78698.34,6261.58,USD,4,10,3.97,Q3 2024,17/04/2024,88c4a96d43351f0c4a101a1cdfaa18923e38ca684cfb7c95195f0a71e3126624,20/01/2024 19:25
486,Joseph,Dominguez,davisjamie@yahoo.com,001-606-355-6651x70406,Sales,Analyst,29/07/2019,88414.36,7870.95,USD,0,6,4.46,Q1 2024,12/06/2024,ba545588fd7667892d59d4e7a3823bebd9e3137b0f96a287416be454dcf0e2d2,02/08/2024 17:48
487,Lindsay,Lowery,dadkins@bell.biz,-3707,Sales,Manager,09/11/2015,48454.66,1625.66,EUR,15,11,4.16,Q2 2024,01/08/2024,64ed0d5497ad2dded28a8ad552f45a06298f493ce0afcc3ae90278a9fcce7cf3,19/05/2024 7:23
488,Frank,Malone,robertsmary@vance.com,001-902-812-1216x21961,HR,Manager,02/09/2024,87655.16,2079.71,EGP,22,4,2.04,Q2 2024,09/03/2024,c4e9ee7fcff1c264885eb15380a056a2143a370a9d82c72d5be23d367e8a8143,24/01/2024 19:50
489,Hailey,Jarvis,harry05@gmail.com,(077)371-8336x89045,HR,Analyst,15/12/2014,64193.88,4708.62,EUR,3,10,3.1,Q4 2023,23/07/2024,beb3dbde9636db44892f924120dc58531165b00806d4604a146e4633173487a8,21/04/2024 3:15
490,Laurie,Knight,kevin92@robinson-davis.com,572.860.0471x4369,Marketing,Coordinator,20/02/2024,119782.31,7880.26,EGP,17,15,4.35,Q3 2024,24/04/2024,79d1cdcc3d447d0cd92b965b285b346938bcc6017f649738d07d73d3715f44f9,09/07/2024 11:08
491,Savannah,Torres,peter18@smith.com,001-368-772-9809,Sales,Coordinator,31/07/2018,53647.32,8012.23,EUR,1,8,4.35,Q4 2023,18/09/2024,3581f321c9f75a301bff291a4c1e108d96f5e196c72bec553b9e7b7d4e435d3b,28/03/2024 17:10
492,Patricia,Finley,mark29@yahoo.com,001-778-046-4682x928,IT,Analyst,04/01/2017,69104.94,9091.17,USD,25,1,4.41,Q1 2024,06/05/2024,976ebc30835a40204fdbc537e0f4c7918f3745f2ccef28d25c5b0bba431c5d08,23/02/2024 6:19
493,Stephen,Romero,jason22@yahoo.com,1303344159,IT,Analyst,17/02/2018,116427.61,4298.41,USD,8,6,1.75,Q4 2023,14/09/2024,6bd46fd4243621400e29267bf2727be939a8cc49a331b31411a3c0c1ed5c9f09,01/09/2024 0:20
494,Laura,West,youngmonica@gmail.com,001-867-131-6397x91918,HR,Coordinator,24/10/2014,63752.54,2004.17,EGP,2,13,4.43,Q2 2024,22/06/2024,a7d981f03a030154a321b618869208835c1959ecbbb6e1749c1b7b93b70de4be,18/06/2024 3:13
495,Bradley,Watkins,patrick55@hotmail.com,+1-545-842-8206x66087,IT,Manager,05/08/2019,44318.16,2493.29,EGP,16,13,1.47,Q2 2024,05/04/2024,05458e83c1985e76e215b1a441bf94a34c93a181c41d26d346b0d5bc2c7e571e,05/06/2024 22:10
496,Jasmine,Thornton,daletaylor@haney-lam.org,709-343-9835,IT,Executive,23/02/2023,39265.86,1666.23,EGP,24,3,4.72,Q2 2024,01/03/2024,5eaa3203c392f864bda24845d660f9510b3537e730a2755b635db8d3bb38535e,01/02/2024 11:20
497,Erica,Jordan,bishopheather@yahoo.com,477.349.3671x630,HR,Coordinator,26/01/2023,63601.01,8237.22,EGP,30,4,2.87,Q4 2023,15/09/2024,bbf8640fcd7dd00a7e65511e0293ce90548e8ce4769b13c99c393136232af7dc,09/08/2024 19:42
498,Kevin,Thompson,molly84@munoz.com,001-399-698-9168x092,Finance,Manager,19/11/2017,101267.1,3403.58,EGP,11,9,3.41,Q3 2024,20/08/2024,f2d09d8fd0d12716c4effcc945daca0ba902ff4f7ed0b9761dbcbd18f85927c4,16/08/2024 4:35
499,Lee,Yates,bauerangela@perez.info,484.885.2693x4957,Finance,Executive,19/01/2020,105587.13,6301.42,USD,15,0,3.81,Q3 2024,09/01/2024,f0ce843c19f2cc58085d4ca56e103c82eaacc70f33c7d86f8074e79f465dfccd,26/05/2024 6:42
500,Mary,Reed,qcummings@gmail.com,027.984.9285,HR,Executive,11/10/2023,43904.79,8940.63,USD,2,2,1.36,Q4 2023,15/03/2024,34e4daa5871d934345df8b0a0ef88d2dd4fd5b073a3f10a8caed2b06178bc450,10/01/2024 21:50
